date,signal,spy_close_price
2013-06-21,3.89368932,159.07
2013-06-24,3.916504854,157.06
2013-06-25,3.912864078,158.575
2013-06-26,3.9145631069999998,160.14
2013-06-27,3.9567961169999997,161.08
2013-06-28,3.9792475730000003,160.42
2013-07-01,4.065776699,161.36
2013-07-02,4.06407767,161.21
2013-07-03,4.009514563,161.28
2013-07-05,4.0080097089999995,163.02
2013-07-08,4.081432039,163.945
2013-07-09,4.066140777,165.13
2013-07-10,4.076458738,165.192
2013-07-11,4.0987864080000005,167.44
2013-07-12,4.106067961,167.51
2013-07-15,4.11407767,168.155
2013-07-16,4.105339806,167.525
2013-07-17,4.090291262,167.9501
2013-07-18,4.1002427180000005,168.87
2013-07-19,4.10461165,169.17
2013-07-22,4.091990291,169.5
2013-07-23,4.091941748,169.14
2013-07-24,4.094902913,168.52
2013-07-25,4.14223301,168.93
2013-07-26,4.149271845,169.11
2013-07-29,4.143203883,168.59
2013-07-30,4.119660194,168.588
2013-07-31,4.10631068,168.71
2013-08-01,4.121359223,170.66
2013-08-02,4.109466019,170.95
2013-08-05,4.104635922,170.7
2013-08-06,4.1167475730000005,169.73
2013-08-07,4.095631068,169.18
2013-08-08,4.038349515,169.8
2013-08-09,4.025,169.31
2013-08-12,3.999271845,169.111
2013-08-13,4.018932039,169.61
2013-08-14,3.9941747569999997,168.74
2013-08-15,4.030582524,166.38
2013-08-16,4.0441747569999995,165.83
2013-08-19,4.029126214,166.0
2013-08-20,3.964320388,163.33
2013-08-21,3.9783980580000002,163.91
2013-08-22,3.984708738,164.17
2013-08-23,3.972087379,163.65
2013-08-26,3.990048544,164.77
2013-08-27,3.990048544,165.58
2013-08-28,3.990048544,164.56
2013-08-29,3.990048544,166.06
2013-08-30,3.990048544,166.62
2013-09-03,3.990048544,164.39
2013-09-04,3.990048544,165.75
2013-09-05,3.990048544,165.96
2013-09-06,3.990048544,166.04
2013-09-09,4.1337378639999995,167.63400000000001
2013-09-10,4.1521844660000005,168.87
2013-09-11,4.20026699,169.4
2013-09-12,4.193203883,169.8175
2013-09-13,4.14368932,170.235
2013-09-16,4.124514563,170.6525
2013-09-17,4.114805825,171.07
2013-09-18,4.102912621000001,173.051
2013-09-19,4.11868932,172.76
2013-09-20,4.09973301,170.72
2013-09-23,4.077912621,169.93
2013-09-24,4.110194175,169.53
2013-09-25,4.10631068,169.04
2013-09-26,4.068446602,169.69
2013-09-27,4.099271845,168.90900000000002
2013-09-30,4.0638349510000005,168.01
2013-10-01,4.0,169.34
2013-10-02,4.106067961,169.18
2013-10-03,4.019417476,167.62
2013-10-04,4.016504854,168.89
2013-10-07,4.149029126,167.43
2013-10-08,4.118932039,165.48
2013-10-09,4.176456311,165.6
2013-10-10,4.2043689319999995,169.17
2013-10-11,4.232718447,170.26
2013-10-14,4.233009709,170.94
2013-10-15,4.2575242719999995,169.7
2013-10-16,4.237135922,172.07
2013-10-17,4.251213592,173.22
2013-10-18,4.270631068,174.388
2013-10-21,4.2774271839999995,174.4
2013-10-22,4.300242718,175.41
2013-10-23,4.278883495,174.57
2013-10-24,4.266747573,175.15
2013-10-25,4.2769417480000005,175.95
2013-10-28,4.291990291,176.23
2013-10-29,4.2783980580000005,177.17
2013-10-30,4.300242718,176.29
2013-10-31,4.245873786000001,175.79
2013-11-01,4.30315534,176.21
2013-11-04,4.303883495,176.83
2013-11-05,4.319660194,176.27
2013-11-06,4.335436893,177.17
2013-11-07,4.351213592,174.93
2013-11-08,4.370145631000001,177.29
2013-11-11,4.354854369,177.32
2013-11-12,4.34538835,176.96
2013-11-13,4.331796117,178.38
2013-11-14,4.3667475730000005,179.27
2013-11-15,4.388592233,180.05
2013-11-18,4.3842233010000005,179.42
2013-11-19,4.3854368930000005,179.03
2013-11-20,4.396116505,178.47
2013-11-21,4.393203883,179.91
2013-11-22,4.3817961169999995,180.81
2013-11-25,4.362864078,180.63
2013-11-26,4.362378641,180.68
2013-11-27,4.343203883,181.12
2013-11-29,4.391747573,181.0
2013-12-02,4.4029126210000005,180.53
2013-12-03,4.387135922,179.75
2013-12-04,4.337864078,179.73
2013-12-05,4.323543689,178.94
2013-12-06,4.323058252,180.94
2013-12-09,4.349902913,181.4
2013-12-10,4.336165049,180.75
2013-12-11,4.410194175,178.72
2013-12-12,4.405097087,178.13
2013-12-13,4.406796117,178.11
2013-12-16,4.430339806,179.21599999999998
2013-12-17,4.440048544,178.65
2013-12-18,4.4625,181.7
2013-12-19,4.4622572819999995,181.49
2013-12-20,4.461650485,181.56
2013-12-23,4.48276699,182.53
2013-12-24,4.439805825,182.93
2013-12-25,4.439805825,182.93
2013-12-26,4.438956311,183.855
2013-12-27,4.426213592,183.845
2013-12-30,4.453398058,183.82
2013-12-31,4.4543689319999995,184.69
2014-01-01,4.4543689319999995,184.69
2014-01-02,4.4572815530000005,182.885
2014-01-03,4.4098300969999995,182.36
2014-01-07,4.458009709,183.48
2014-01-08,4.482038835,183.52
2014-01-09,4.476213592,183.64
2014-01-10,4.457160194,184.14
2014-01-13,4.47038835,181.685
2014-01-14,4.4733009710000005,183.67
2014-01-15,4.436650485,184.66
2014-01-16,4.341990291,184.42
2014-01-17,4.320631068,183.635
2014-01-21,4.346359223,184.18
2014-01-22,4.30461165,184.3
2014-01-23,4.3502427180000005,182.79
2014-01-24,4.324757282,178.89
2014-01-27,4.227427184,178.01
2014-01-28,4.256917476,179.07
2014-01-29,4.251699029,177.35
2014-01-30,4.30776699,179.23
2014-01-31,4.361165048999999,178.18
2014-02-03,4.4191747569999995,174.17
2014-02-04,4.416990291,175.385
2014-02-05,4.369174757,175.17
2014-02-06,4.441990291000001,177.48
2014-02-07,4.466504854,179.68
2014-02-10,4.44223301,181.98
2014-02-12,4.468446602,182.07
2014-02-13,4.463349515,183.01
2014-02-14,4.488106796,184.02
2014-02-18,4.486407767,184.24
2014-02-19,4.486650485,183.02
2014-02-20,4.510194175,184.1
2014-02-21,4.521601942,183.89
2014-02-24,4.489805825,184.91
2014-02-25,4.552912621,184.84
2014-02-26,4.55,184.85
2014-02-27,4.56,185.82
2014-02-28,4.56,186.29
2014-03-03,4.56,184.98
2014-03-04,4.54,187.58
2014-03-05,4.5456310680000005,187.75
2014-03-06,4.494660194,188.18
2014-03-07,4.482038835,188.26
2014-03-10,4.522572816,188.16
2014-03-11,4.554854369,187.23
2014-03-12,4.530582524,187.28
2014-03-13,4.556966019,185.18
2014-03-14,4.519417476,184.66
2014-03-17,4.500728155,186.33
2014-03-18,4.522087378999999,187.66
2014-03-19,4.4895631069999995,186.66
2014-03-20,4.480097087,187.747
2014-03-21,4.502184466,186.2
2014-03-24,4.53907767,185.43
2014-03-25,4.569174757,186.31
2014-03-26,4.584466019,184.97
2014-03-27,4.578398058,184.58
2014-03-28,4.524271845,185.49
2014-03-31,4.474271845,187.01
2014-04-01,4.405582524,188.25
2014-04-02,4.4455097089999995,188.88
2014-04-03,4.492718447,188.63
2014-04-04,4.541019417,186.4
2014-04-07,4.440293689,184.34
2014-04-08,4.470873786,185.1
2014-04-09,4.5175970869999995,187.09
2014-04-10,4.524029126,183.155
2014-04-11,4.539805825,181.51
2014-04-14,4.535254854250001,182.9401
2014-04-15,4.5307038835,184.2
2014-04-16,4.52615291275,186.125
2014-04-17,4.521601942,186.39
2014-04-21,4.5358009710000005,187.04
2014-04-22,4.557038835,187.89
2014-04-23,4.570631068,187.45
2014-04-24,4.5709951460000005,187.83
2014-04-25,4.564563107,186.29
2014-04-28,4.573300971,186.875
2014-04-29,4.533495146,187.75
2014-04-30,4.560194175,188.31
2014-05-01,4.6064320389999995,188.325
2014-05-02,4.5621359219999995,188.06
2014-05-05,4.555218447,188.42
2014-05-06,4.610679612,186.78
2014-05-07,4.588834951,187.88
2014-05-08,4.548543689,187.675
2014-05-09,4.5643203880000005,187.96
2014-05-12,4.5810679610000005,189.785
2014-05-13,4.552184466,189.96
2014-05-14,4.590533981,189.06
2014-05-15,4.601699029,187.4
2014-05-16,4.620145631000001,188.05
2014-05-19,4.648543688999999,188.74
2014-05-20,4.645145631,187.55
2014-05-21,4.6691747569999995,189.13
2014-05-22,4.676699029,189.59
2014-05-23,4.681917476000001,190.35
2014-05-27,4.67961165,191.52
2014-05-28,4.68907767,191.38
2014-05-29,4.719660193999999,192.37
2014-05-30,4.74211165,192.68
2014-06-02,4.747572816,192.895
2014-06-03,4.747087379,192.8
2014-06-04,4.731067961,193.19
2014-06-05,4.697572816,194.45
2014-06-06,4.711893204,195.375
2014-06-09,4.715776699,195.58
2014-06-10,4.728883495,195.6
2014-06-11,4.763470873999999,194.92
2014-06-12,4.768932039,193.54
2014-06-13,4.755825243,194.13
2014-06-16,4.754368932,194.29
2014-06-17,4.725728155,194.83
2014-06-18,4.747087379,196.255
2014-06-19,4.74368932,196.48
2014-06-20,4.752912621,195.94
2014-06-23,4.750485437,195.88
2014-06-24,4.782281553,194.7
2014-06-25,4.787135922,195.58
2014-06-26,4.8106796119999995,195.44
2014-06-27,4.7939320389999995,195.82
2014-06-30,4.784466019,195.72
2014-07-01,4.772087378999999,197.03
2014-07-02,4.765533981,197.23
2014-07-03,4.763106796000001,198.2
2014-07-07,4.796116505,197.51
2014-07-08,4.787135922,196.24
2014-07-09,4.804854369,197.12
2014-07-10,4.750242718,196.34
2014-07-11,4.798783981000001,196.61
2014-07-14,4.789805825,197.6
2014-07-15,4.8106796119999995,197.23
2014-07-16,4.821359223,197.96
2014-07-17,4.821601942,195.71
2014-07-18,4.799029126000001,197.7099
2014-07-21,4.800970874,197.34
2014-07-22,4.780339806000001,198.2
2014-07-23,4.781067961000001,198.64
2014-07-24,4.686650485,198.65
2014-07-25,4.672330097,197.72
2014-07-28,4.7060679610000005,197.8
2014-07-29,4.660436893,196.95
2014-07-30,4.661893204,196.98
2014-07-31,4.636650485,193.09
2014-08-01,4.703762136,192.5
2014-08-04,4.697330097,193.89
2014-08-05,4.690291262,192.01
2014-08-06,4.729126214,192.07
2014-08-07,4.751456311,191.03
2014-08-08,4.750485437,193.24
2014-08-11,4.790291262,193.795
2014-08-12,4.815291262,193.53
2014-08-13,4.82815534,194.84
2014-08-14,4.84223301,195.76
2014-08-15,4.834708738,195.72
2014-08-18,4.859223301,197.36
2014-08-19,4.862378641,198.39
2014-08-20,4.860436893,198.92
2014-08-21,4.85776699,199.5
2014-08-22,4.871601942,199.19
2014-08-25,4.869174757,200.2
2014-08-26,4.8665048539999995,200.33
2014-08-27,4.859468447,200.25
2014-08-28,4.88131068,200.14
2014-08-29,4.86868932,200.71
